,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
27,CIV,Côte d'Ivoire,5079.1902696332045,5080.973434387011,5085.430571017657,5092.0929537512775,5056.368124248464,4825.539950701787,4694.139065056709,4641.813026302903,4651.760592332893,4678.030137369863,4692.234954728156
28,COD,Democratic Republic of the Congo,20897.55870046703,20899.893074322823,20819.723625036808,20809.317574899473,20717.893882738677,20706.480840653283,20683.386743838335,20701.702087883266,20730.318084391478,20796.735825053445,20756.175522604117
29,DJI,Djibouti,780.4306737433451,613.1779565869884,558.0326006137282,546.246227975015,548.7731787014271,586.856941664945,605.9112123344374,602.7420225905297,608.861771894587,613.8237068698076,622.6529441546548
30,DMA,Dominica,1.132110513587792,1.0806511225037643,1.0806511225037643,1.0806511225037643,1.0291917314197365,1.0291917314197365,1.0291917314197365,1.0806511225037643,1.0806511225037643,1.2350292957558475,1.2864886868398753
31,DOM,Dominican Republic,17246.399815187822,17211.1847192355,17082.07820637226,17046.22096021491,16822.318180473656,16636.848693710934,16518.912749099363,16527.853298611342,16598.165252151986,16677.359047632133,16718.786103196282
32,ECU,Ecuador,139963.12591706583,134533.52908898858,131823.9141412942,131089.41986899838,130770.51219477698,131582.62245288788,131757.11968312605,131777.71408740306,131987.94118216957,133072.6478564252,133127.75081600598
33,EGY,Egypt,258.073425260437,171.91198383680114,154.76370849508012,154.56462074824566,153.59472538271976,150.26306436368594,152.09155559033078,153.85117761607336,157.35343160823646,159.7299854286085,178.4461696996791
34,SLV,El Salvador,33048.31215511194,33236.75386823959,33399.70780587704,33413.57306846685,33288.206876617325,32976.86103058645,32882.4652489362,33058.731717149145,33053.89999296444,32814.696652321305,32660.010503742
35,GNQ,Equatorial Guinea,22507.930710811022,22542.19000253868,22525.75820906881,22601.052873022796,22610.711744605902,22578.589235760537,22453.08623402761,22408.210283160915,22384.0898524404,22438.09212164786,22458.95904211069
36,ERI,Eritrea,8198.12017944568,6939.106696099563,6411.0180002612715,6474.583036458477,6462.270838309242,6511.4890252010555,6483.303187669304,6589.809184645298,6618.883565269972,6514.1306190384,6446.160144617729
37,FJI,Fiji,42649.440654674334,42599.733833133534,42699.43285176928,42827.67106302719,42847.53825639562,43056.91406490348,42862.11901351309,42883.714768530896,42806.584865286844,42951.471265889246,42885.72338657079
38,GUF,French Guiana,52195.38874840087,51114.02522269823,51618.4003525373,52297.53660351797,52611.77288585039,54455.58809777223,55362.0371287846,55871.046938129395,55767.11128131078,55374.473650415785,55816.13746236483
39,PYF,French Polynesia,107.31387978311804,105.93903858684413,105.32788132686903,105.02226559902624,104.51294795344663,104.76763032438785,105.42963758410112,105.5323276264982,106.19459989233957,109.70794037671763,110.52287744984464
40,ATF,French Southern Territories,590.3206827201775,590.3206827201775,590.3206827201775,590.3206827201775,590.3206827201775,590.3206827201775,590.3206827201775,590.3206827201775,590.3206827201775,590.3206827201775,590.3206827201775
41,GAB,Gabon,154490.61570131747,154203.9948173405,153920.77880826406,154129.68832876763,154029.6319865979,153721.5697802147,153171.17784230833,153265.3025959789,153374.2968099614,153429.48051935981,153049.17841913246
42,GMB,Gambia,53361.476663944595,54073.67923088068,53974.812211707984,54074.90496839605,53977.99829272555,53510.85738205634,53149.739009199664,53328.79524299395,53689.4893729469,53794.510546232515,53519.12548544293
43,GHA,Ghana,15864.002690605781,12741.071140578371,13101.145172971028,13911.315682922106,15248.869261109332,16028.779477568232,16126.691237496103,15924.415913436538,15643.938844732387,15668.047496425805,15637.251399398727
