,index,region,name,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
15,32,BRN,Brunei,43.37299535815417,19.782654087844907,30.493961308205314,14.519809852519785,20.470498788021974,12.16546890359129,19.650246645967847,29.48899158418687,51.334842978529565,8.092731386524196,38.21168514080167,30.171328744669275,14.063054938501232,22.495913963662392,43.64876429959461,31.657236784187738,19.050121443538508,6.583459136547517,16.416222712065178,24.568629943327224
16,36,KHM,Cambodia,72.23896285364486,77.45759420791418,185.95547857939707,207.13695903174522,233.38272241105454,280.3703190691633,275.07549021812554,311.0123293534551,408.8924756271309,476.3075685511202,1071.5764148991564,453.95118081770033,322.61771292056,282.0640964708034,456.046537025382,322.49110068758387,250.40113260621695,241.93320296246588,254.61639000072023,203.35311199030306
17,37,CMR,Cameroon,727.5902158794067,297.85574280429944,261.8631747696656,382.86211782602913,503.4989633279861,225.27186947801374,225.89281585655817,297.4152422211303,454.46222891602645,242.77300712101936,360.06205927466067,360.86357280366144,272.7064188620464,310.4833778662897,321.61137903533273,480.6571645721207,396.04413011435076,325.6082985733377,262.653150092459,408.08149832369446
18,40,CYM,Cayman Islands,9.178576399008165,2.958193957916818,4.613975072796556,7.2230771644251845,9.8820317157213,8.978980377988554,9.605900145804712,10.08185559583169,16.076069198042862,5.866388766825554,80.4529824672198,24.995871139386896,9.083225262993402,14.662729812648923,24.36149979030322,14.770646681659994,9.536121799845441,7.197706532354939,11.449389525141687,9.535893545708797
19,44,CHN,China,940.4410683783071,480.19800861756414,369.9986378652211,649.693188337057,1103.6267349727743,675.8866462484806,565.4582012629455,589.2690421390745,724.0215380015088,677.4778793981416,2215.179789822994,884.3626039876792,703.3641438750265,816.6901406955413,896.0242983790413,461.2283541835035,550.6573052937975,791.731499336409,792.7987658787711,843.1880344353957
20,47,COL,Colombia,1961.6433250718178,973.37656584194,1481.114294899372,1625.4124435698377,1594.7580384684602,1237.9264015743752,984.6624168881428,1611.7100956445815,1479.714580255842,1250.7528024961227,7107.615804858877,1783.0919097316114,1110.8783738496957,1286.2008542963094,2271.3501585086906,1751.9384149852233,1055.9081649009765,793.2851747414635,842.804214862507,1483.2861161170717
21,48,COM,Comoros,0.5967575548101514,0.4929832169179291,0.3374922292558395,0.025942862020910867,0.20761249659209363,0.2594133592680805,0.648732912688365,1.2197221029006813,0.1556481144381962,0.18159159809472386,0.1099152320568415,0.19238600722661278,0.3298755916055354,0.7145158856131931,1.1270145826233575,0.522254103578518,0.24766130286989402,0.1648789077995435,0.08243650969022526,0.7420158002928096
22,50,CRI,Costa Rica,515.2959151657243,163.62528954610315,162.2632616748025,133.69472460169962,203.09168135882675,122.67031919577283,123.60566868073329,110.08330137134635,134.78717836246352,129.0161535944169,361.9895385577105,189.31921290134932,153.06883157994164,169.05687147895128,284.87805822229853,144.29705923099064,128.48106713473877,225.50705478474197,413.2437740991843,351.90989893776407
23,52,CUB,Cuba,2103.4474670502855,875.0875924557417,1931.3539995671113,1422.6175294171387,1583.4305568291288,1458.0066211436786,2471.2587135265417,2894.243414376457,2665.041979434626,1794.6865858399092,11327.321136257684,3886.922402386108,1987.7331334210562,3158.6002351080942,6058.951675936848,3096.6897773389833,2055.493705049885,1730.1281271818139,2479.3147353118698,2069.4743875837235
24,53,CUW,Curaçao,0.0,0.0,0.0,0.0,0.0,0.025967753819453307,0.025967732822607843,0.0,0.0,0.0,0.0,0.0,0.02750615078547209,0.027506840454247256,0.0,0.055013569699513834,0.0,0.0,0.0,0.0
