,index,region,name,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
0,3,ASM,American Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23243868427460487,0.46487101385891605,0.7747879887383204,0.6973084272993693,0.309910545437183,0.309910545437183,0.309910545437183,0.309910545437183,0.5423397305501523,0.9297348467040613
1,5,AGO,Angola,330.9954637679322,514.6071688258313,532.2905139953712,521.694544402768,550.2910593100796,511.93313702977184,569.9044888031633,532.9168136054923,557.1983628894536,565.9311061588271,911.0232433895656,1337.9575703227483,1299.5264253815585,1330.1360483929968,1446.3885121537203,1811.3338780111803,1847.723190151139,2165.6788518837056,2052.657845354281,2200.0388986208345
2,6,AIA,Anguilla,0.15819468243891285,0.15819468243891285,0.39548582141346966,0.9491657354040878,1.3446531295501607,1.1073614990857674,0.7909731172402767,0.5536813884952358,0.3163900529453408,0.31639024953121114,1.7481256563093042,1.9761344712358508,1.976178811111106,1.444138893458372,0.608050385427819,0.5320419957535356,0.5320272471097215,1.216069384577135,1.444119705254485,1.292102642568816
3,8,ATG,Antigua and Barbuda,12.304529601435698,35.48817915906272,45.006375892190796,70.64313587673577,59.61205543442281,63.89216942059071,70.8659353113267,84.11352665961815,90.29960700999447,95.29675848791169,104.15911362221566,129.0287802139694,125.75078367472298,92.95859126366754,76.55699528954086,54.90420411034863,48.19890784962267,49.49738761189433,60.63302469509205,79.4769421778541
4,11,ABW,Aruba,0.649792844227394,0.649792844227394,0.7310197051811514,0.8122483339914255,1.0559291888518614,1.0559291888518614,1.0559291888518614,0.893479888528458,0.893479888528458,0.893479888528458,12.254430209438425,16.937641417980863,17.87427666476476,17.48400280581716,15.8449117491229,15.8449117491229,15.8449117491229,19.279266228503904,19.279266228503904,16.313241631849756
5,12,AUS,Australia,25786.64171115482,38414.20180261614,40444.49663692438,37294.50264708093,33860.503671565355,32303.89745206292,34554.248464015196,36820.63115087703,37832.21797890938,36910.77680290951,59576.85002147821,94788.56455262215,96979.28144547768,103327.82230557382,114200.32662841943,121526.72498659842,119353.90422444334,113991.31029746062,111312.67521685478,118481.25689510693
6,15,BHS,Bahamas,410.8609192065953,935.3881576734259,1441.9097039092005,1353.6052320884332,1115.2460328114635,890.7241271788926,1117.6419538180576,1293.038537104269,1631.7328839408808,1841.1220068760401,14164.411894546807,24671.887361438636,25489.19140555062,31650.574250855774,35035.55607392763,34658.97128753747,33605.45914719698,33093.81773734256,30838.386310462658,27029.25093571731
7,16,BHR,Bahrain,35.84455721776472,42.88923717640049,45.062473268726976,34.804939957168486,3.744067998047044,1.572027038008832,1.573087855674558,2.8480021034391445,2.1736855408417695,2.7689836773213425,6.202323203250313,6.706822792535844,6.778704815912592,7.35235801328921,9.940785326622835,10.445525899994898,9.86839999762202,9.074858204489434,9.435560028065744,10.230087240223014
8,17,BGD,Bangladesh,21359.779933383634,25123.551024982527,26406.70890589321,28160.908249188255,32457.550394437945,35095.61426325061,34093.06740835754,37259.02593340854,37448.96530615891,39490.38337425525,13986.190075199462,18483.19744269165,20894.973554371074,22909.808909123174,29628.691656090756,31403.181578362288,31948.098694310218,31309.64551215669,32465.821726652415,32904.09380685401
9,18,BRB,Barbados,0.729432225758525,1.4588536439583886,1.2157166079008959,1.62094850897817,0.8104716948078456,0.3241842550753321,0.2431364669171649,0.32418091300212326,0.7294073388848938,1.620931727918199,0.0,0.31151602168422876,0.31151602168422876,0.0,0.3115296873558327,0.6230561632229907,0.7788180689420355,0.8567005932292691,0.5451707009768859,0.15576183730707122
10,21,BLZ,Belize,815.3615860049061,1265.7319574980688,1229.9421773101908,1063.2479190703082,937.8758177686268,904.6351262711737,1021.7029292399252,1419.969550011284,1620.3640495895102,1576.7019206277585,2848.769167938758,4418.377557472801,4893.292553794399,5246.61062160177,5571.526788080224,5789.251868351579,5563.795932639886,4985.99179074983,4750.65071670437,5002.006220943293
11,22,BEN,Benin,138.5135334936714,291.24523152292073,477.5399026155995,616.1443889189437,692.7617842792167,722.5109416437683,730.1964281621565,703.7469990021664,691.0206337869766,721.7637887528655,1019.4206032381652,1349.793056283448,1278.939537001925,965.3052702472851,767.3757539153196,632.5277631725562,658.8890376763214,648.0303104718861,674.6419900338865,773.3754271866985
12,26,BES,"Bonaire, Sint Eustatius and Saba",0.8134219907892699,0.9761064418950107,0.9761046611229041,0.813418825291671,0.8947600945290931,0.976100769259263,1.2201198262488875,0.9760960854232489,0.8947564000372401,1.1387843625816947,45.960129222356464,58.54468299332003,64.09435169006701,73.47391011696519,81.21198085384549,86.44893100142194,84.33858935891338,85.82372925892639,87.93413412952663,84.88574696671013
13,30,BRA,Brazil,31340.272032256762,44189.37260288,46647.36492219607,45302.436478197786,53943.09959671971,67079.6567327182,81227.50408252353,90509.70335226969,96857.1190866597,97402.99372992213,45513.40871879246,63480.25158567774,65987.15805817812,70769.33056651475,86390.77893743002,92151.3728171371,93386.08952416142,98504.10868252211,105073.8691737083,106608.67608227859
