,index,region,name,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
0,3,ASM,American Samoa,0.0,0.0,0.0,0.08062880183460906,0.40314408687541425,0.0,0.0,0.0,0.0,0.0,0.23243868427460487,0.23243232958431115,0.3099169748794044,0.0,0.0,0.0,0.0,0.0,0.2324291851129694,0.38739511615390887
1,5,AGO,Angola,330.9954637679322,183.61170505789906,362.2288778151552,287.26338833972056,350.49737625466264,191.69449699114662,421.4328735146231,267.4032888762578,548.2560978217771,297.9626880688119,911.0232433895656,426.9343269331828,292.65695456810283,316.8350399588851,425.58035896091985,586.0122817429833,385.6545705051981,610.4575700556584,390.4878798999954,425.3141090502686
2,6,AIA,Anguilla,0.15819468243891285,0.0,0.5536350497990472,1.2655395558526688,1.344656963165971,0.1581948790306345,0.4745699773967925,0.0,0.3163597504268354,0.3163908392853115,1.7481256563093042,0.22800881492654632,0.30403233072796637,0.1520155513928944,0.07600791738467821,0.30403100832584357,0.760049960196487,0.9120656062269934,0.7600766233832792,0.1520158347648582
3,8,ATG,Antigua and Barbuda,12.304529601435698,23.183649557627017,45.955277326872576,74.5233682729724,39.60823524007809,47.13615905398569,39.4322213386437,49.757330829162704,36.34141441393036,17.93283531062762,104.15911362221566,24.86966659175372,31.735906188838577,14.184978081875206,32.259823783646965,19.529360872051218,24.485380468518727,36.38220343003488,40.113148904368664,31.27435285407281
4,11,ABW,Aruba,0.649792844227394,0.0,0.5685925817530254,1.2184144710706248,2.9241289602472054,0.0,0.0,0.16244616968026843,0.0,3.249028037191688,12.254430209438425,4.683211208542434,1.4049651915270072,0.7024952053087499,0.9366627550917679,0.0,0.0,3.746560018302718,0.0,0.15610126527840976
5,12,AUS,Australia,25786.64171115482,12627.56009146132,22269.33464969927,18410.689170699952,21980.231334202534,19248.06441418001,25714.715165105372,27411.731611283634,27893.55057154296,20918.26366196877,59576.85002147821,35211.71453114392,21639.25008647261,27067.095986708868,35294.0928110954,27318.46967639173,20375.060425008793,18800.615280689504,23153.359368937923,28155.260312928574
6,15,BHS,Bahamas,410.8609192065953,524.5272384668303,4108.247678478664,2410.1679695838206,5076.973862651677,5580.14482990676,4896.960917840828,4624.241470739007,5549.294022885379,6474.063891775708,14164.411894546807,10507.475466891834,4278.352141066397,8562.268690346205,8492.70592623986,5201.360349039185,3434.126053136886,3763.4382508457584,2751.6500198012036,2210.8505682813084
7,16,BHR,Bahrain,35.84455721776472,7.044679958635774,3.898613467318321,1.5765278049472033,0.0,0.0,0.9759514186531426,2.1757856297406915,0.0,1.7954397293190234,6.202323203250313,0.5044995892855305,1.7298687389088947,11.945493587978048,32.43610807436838,2.59194486243497,0.359686929974561,0.07214290018068778,1.0086805898766655,1.9477930695438754
8,17,BGD,Bangladesh,21359.779933383634,3763.7710915988982,4502.540749251762,4183.232670423719,9652.688892216442,5779.4582748409,5077.127478983765,7261.031000198994,5558.7176560724865,6545.557562591924,13986.190075199462,4497.007367492188,5505.414700713642,4348.994273454314,11865.73031953534,4793.186161676247,6387.128464278182,3296.671887496163,6315.258048652552,4766.486623302771
9,18,BRB,Barbados,0.729432225758525,0.7294214181998636,0.08104800139250438,0.9725536186179249,0.0,0.0,0.08104451722034067,0.0810444460849584,0.7294187868290325,1.3778093397850646,0.0,0.31151602168422876,0.31152285480092823,0.23364695816516934,1.090350489470255,0.7788202555890953,0.31152312810601307,0.0778825242872335,0.0,0.0778825242872335
10,21,BLZ,Belize,815.3615860049061,450.37037149316274,413.1232078932587,644.6980795335746,892.0113183987934,792.8305019959755,840.9831330376062,1891.030828808848,1214.2622021054153,419.64956912858355,2848.769167938758,1569.6083895340432,906.2941145692158,1133.0186345424218,1302.5621116004836,1011.5311685784854,470.1843443921953,856.6549290478257,738.9264725572859,696.5709404202703
11,22,BEN,Benin,138.5135334936714,152.73169802924937,437.0502213028526,585.8944292489575,467.37782551345924,332.97377200832113,181.9008811441785,237.74891411109633,205.8672652139317,215.61479361902028,1019.4206032381652,330.372453045283,170.1078942158519,116.18520007270841,177.56839591617532,156.53312401429358,193.77207640564978,243.02042396452978,236.66736975739477,276.3842661298655
12,26,BES,"Bonaire, Sint Eustatius and Saba",0.8134219907892699,0.1626844511057407,6.019197867971777,3.416268379698365,4.799068823992226,4.067003405251096,7.157913906128098,5.205733743357708,3.416276826324763,7.971370740382454,45.960129222356464,12.584553770963561,11.33376741068798,12.818724044144044,12.271530910090487,9.066938853569873,4.533506815578476,6.7220380085735565,5.471409713074086,4.377137164624809
13,30,BRA,Brazil,31340.272032256762,12849.430752350352,14259.14916075364,13092.897249719563,30825.667084924084,26613.251902684948,28374.57277976499,23415.084589305356,24448.819582303007,19908.77000500712,45513.40871879246,17967.160152207995,13847.127779799875,18656.078326457235,36939.939266564645,18710.909107153206,14905.7675219269,18698.895117209624,23964.15058075389,20141.41654036966
14,31,VGB,British Virgin Islands,5.129283034946199,2.603333752377023,11.202637567621338,9.308397334984003,7.809825870586753,10.490277483409496,11.672591990117908,7.414013852580384,12.856319975617634,7.886217808093841,15.462585828928582,4.396427545915416,5.078269635207719,4.622910548207436,4.32112365801757,6.671460555931123,9.554093757178183,5.1545584984102755,16.902070825515658,2.3503175030655177
