,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
34,SLV,El Salvador,43632.57479697708,43881.36805166198,44096.510653773,44114.816493544495,43949.29972774983,43538.24028087369,43413.61270582409,43646.33139422194,43639.95223131953,43324.140107441235,43119.913189096216
35,GNQ,Equatorial Guinea,29716.463753285232,29761.695143674624,29740.000799519996,29839.409811434612,29852.16209466246,29809.751826831427,29644.054435549977,29584.806227242498,29552.96083397072,29624.258213375204,29651.808106501478
36,ERI,Eritrea,10823.702289102854,9161.469140109652,8464.251399837303,8548.174178807973,8531.918797772465,8596.899914231584,8559.687101106745,8700.303386064668,8738.689312744607,8600.387521712119,8510.648390853443
37,FJI,Fiji,56308.62177409163,56242.99552974307,56374.62479018433,56543.93338658949,56570.16337366372,56846.59521025855,56589.413856790925,56617.92600566222,56516.093989050176,56707.38262980368,56620.57791649061
38,GUF,French Guiana,68911.81591764359,67484.12803160294,68150.03754840815,69046.67829451262,69461.55388720373,71895.88108577263,73092.63524857718,73764.66377682371,73627.44102550963,73109.05476972368,73692.1686431202
39,PYF,French Polynesia,141.68290545108613,139.8677488691453,139.06085849806004,138.65736433346711,137.98492937939534,138.3211779462634,139.1952038614148,139.33078206991047,140.205157863738,144.84370311689284,145.91963712015308
40,ATF,French Southern Territories,779.3805390756265,779.3805390756265,779.3805390756265,779.3805390756265,779.3805390756265,779.3805390756265,779.3805390756265,779.3805390756265,779.3805390756265,779.3805390756265,779.3805390756265
41,GAB,Gabon,203968.76286391835,203590.3469526971,203216.4263832674,203492.24259549606,203360.1415728132,202953.4174049026,202226.7534444063,202351.02319033167,202494.92458449997,202567.78177964504,202065.68171003374
42,GMB,Gambia,70451.36256547271,71391.65965618605,71261.12885664747,71393.27795619391,71265.33533223557,70648.58490244548,70171.81246274331,70408.2143847908,70884.42671085866,71023.08263304748,70659.50100120874
43,GHA,Ghana,20944.709089182164,16821.607618738886,17297.001250857902,18366.642121103603,20132.569115235776,21162.258337936542,21291.527940828975,21024.470634991754,20654.16619639797,20685.996038216523,20645.33698728883
44,GRD,Grenada,224.66707530703653,225.42387234435313,224.9419990384252,224.59795474737382,224.18504836066867,222.7389608296663,221.63578213290592,219.08719676008783,221.4302826124097,222.80852322724607,223.22106715716652
45,GLP,Guadeloupe,3960.9855293123696,3970.1249145299134,3976.4899103093803,3994.2282998115434,3981.5005631321646,3976.617695397138,3980.7446721088386,3981.014994966109,3982.305465607063,3973.1035721471626,3963.8982507342334
46,GUM,Guam,60.08922986741522,60.08922986741522,60.08922986741522,60.08922986741522,60.08922986741522,60.226400525155974,60.02065606861214,58.51175774765605,59.060718874690345,60.08977211881591,60.57029540948964
47,GTM,Guatemala,28981.854018505328,28300.907376942912,28265.634711637293,28508.73545606439,28531.541083835946,28496.441276546127,28591.883314663763,28794.228607095087,28909.38322526116,28891.10720611945,28891.649471201847
48,GIN,Guinea,264169.290174059,263790.1141434099,260301.3536290529,261586.43189745146,260432.50293343415,259240.93878510525,256581.78780633706,256770.61782812083,256376.40524818542,254865.84062864768,253912.63741955152
49,GNB,Guinea-Bissau,317979.31223666924,318777.9984558998,314641.8482048428,312838.70758704515,312765.8185354235,313321.62061185774,311190.0800335212,309760.841431984,310930.61428105406,312312.55839800107,309527.87935800746
50,GUY,Guyana,35714.64771145633,35066.3621395056,34778.707539103154,34580.96092953056,34484.11248149895,33798.482669839366,33872.44947771958,33717.02843574846,33335.80058084361,33005.668635500435,32724.564178863926
51,HTI,Haiti,19337.290997132743,18121.057151718232,17855.41765948514,17866.002810054637,17583.913701970978,17171.123719993186,16952.703218357005,17023.804923417367,17286.65733328645,17435.955156235603,17412.447410433728
52,HND,Honduras,72358.3484297682,73542.34309677473,74044.24701451912,74564.00951661081,74263.0709925653,71857.65524981635,71062.03361305772,71568.25463980374,71763.65213159575,70556.49584365876,69513.07498084812
53,IND,India,476598.1934088316,468560.631168271,464053.1126436271,464266.46801020904,462899.3196956883,468298.29218788,471079.37339428125,471898.9133020571,473080.5110435162,471021.2157308474,464576.99720078585
54,IDN,Indonesia,3625393.6465536486,3481324.655204168,3422972.0793314883,3408309.3543840013,3396094.132839874,3368539.069507588,3352011.9363481556,3344792.9209943535,3345013.777008699,3348338.866654995,3363249.0359183648
55,IRN,Iran,16541.73951899585,13612.168170320783,12115.876639899458,12229.971890050674,12347.769994548045,12739.093675053933,12146.555054125945,12016.013114799145,12182.197445597385,12645.871525213317,11898.521323251502
56,JAM,Jamaica,12231.295163744126,12705.45357307585,12730.962536920802,12651.685087964483,12312.666579665136,11589.432735382929,11325.40244120107,11253.775689774331,11292.485192995799,11319.041988170005,11322.532296927982
57,JPN,Japan,1201.0106447597143,1191.7013682481752,1183.4547917949376,1180.2608544226614,1175.158119476476,1170.3913988847878,1162.8104974100534,1158.4223897088461,1172.4723861399928,1190.4239489423633,1192.565301693689
58,KEN,Kenya,63748.88150610389,62809.92739503569,62375.71432239347,62736.43487911516,62837.28246306696,62425.81375434315,62006.94779167355,62158.610774542794,62705.60235206582,62987.91885213056,62840.54717256034
59,KIR,Kiribati,169.81318474957214,169.81318474957214,169.81318474957214,169.81318474957214,169.81318474957214,169.81318474957214,169.81318474957214,169.81318474957214,169.81318474957214,169.81318474957214,169.81318474957214
60,LBR,Liberia,21657.234208976042,21858.616421589082,21865.116982048963,21897.491285858367,21920.15880253139,21853.42644748558,21716.945729734645,21738.984248607834,21647.971911623594,21488.384590376365,21121.110974660918
61,MDG,Madagascar,327661.5246628015,322060.4214503715,319641.92423563625,319640.6520122156,319034.2193926433,318672.4255795236,317676.50464350166,317916.7320483611,319281.2475593063,320408.82529475016,319765.83104083623
62,MYS,Malaysia,616131.8042506605,613293.2681228993,610623.9753728481,611221.4654829492,610739.6321743388,607439.4387448784,605107.7076907353,605298.2488234806,606315.7149171343,606866.9234762096,605365.6807853497
63,MDV,Maldives,112.8482414498373,112.84824144983732,112.84824144983732,112.84824144983729,112.8482414498373,112.84824144983732,112.8482414498373,112.84824144983732,112.84824144983732,112.84824144983732,112.84824144983732
64,MHL,Marshall Islands,37.728092255346866,37.728092255346866,37.728092255346866,37.728092255346866,37.728092255346866,37.728092255346866,37.728092255346866,37.728092255346866,37.728092255346866,37.728092255346866,37.728092255346866
65,MTQ,Martinique,2226.928982060588,2224.40335719462,2225.017872305366,2238.2626465256585,2233.552041017834,2233.619593271622,2209.998855899161,2208.7006341251536,2217.4373993105055,2251.430913237595,2253.752229516518
66,MRT,Mauritania,377.19413019953134,365.59204565026255,355.6293251332825,347.15890450424286,334.1579125376978,359.70775453437864,336.2583856657202,326.50293631895784,318.3945091639165,364.77287900980497,403.0357791661439
67,MUS,Mauritius,640.9999429032816,497.25350339101885,472.619091586458,461.2958515854204,452.88055199014417,447.57490925169594,444.6574946289982,435.06341934740817,438.7046796877728,451.8772331428727,459.3564587510013
68,MYT,Mayotte,784.5404158656228,797.8724024656153,805.7774280052495,805.5035012891759,802.6179463871256,788.0477206054802,781.24314246925,782.7544734355968,790.9355592346512,792.5177912822601,782.8943437964127
69,MEX,Mexico,1217590.4813983557,1183489.1778099178,1164044.1457655297,1152271.7250957575,1147762.6971725526,1140845.3958332571,1141419.2204948873,1147763.2666522423,1160946.1718651974,1163114.254926766,1149791.2257578024
70,FSM,Micronesia,10530.334214174032,10132.95072766225,10108.202352466633,10092.984911460997,10430.266699761023,10507.917038568592,10507.917038568592,10507.91703856859,10507.917038568592,10133.440517898875,10097.902135902023
