,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
27,CIV,Côte d'Ivoire,5784.565314301697,5786.5961169369575,5791.672240607472,5799.259865017197,5758.573732261583,5495.689182681962,5346.039934471,5286.447091371636,5297.776130522389,5327.693871535529,5343.871389884866
28,COD,Democratic Republic of the Congo,23799.717434297825,23802.375995469978,23711.072974518167,23699.221779054355,23595.101576718065,23582.103542804558,23555.802241945727,23576.66113839527,23609.251195480792,23684.892732515644,23638.699598131858
29,DJI,Djibouti,888.8133670721635,698.333346630787,635.5296522476708,622.1064413167958,624.9843235671113,668.3569878269919,690.0574296992004,686.4481171722307,693.417749668205,699.0687758014618,709.1241777530322
30,DMA,Dominica,1.2893329174945722,1.2307270781860067,1.2307270781860067,1.2307270781860067,1.1721212388774411,1.1721212388774411,1.1721212388774411,1.2307270781860067,1.2307270781860067,1.4065445961117031,1.4651504354202687
31,DOM,Dominican Republic,19641.502064603515,19601.39645489571,19454.360211614145,19413.523272776023,19158.52588446977,18947.299231591016,18812.984874716414,18823.167047435363,18903.243608076074,18993.435480820277,19040.615739083638
32,ECU,Ecuador,159400.57380830654,153216.93905256302,150131.02499747125,149294.52747217132,148931.3313379775,149856.22380726397,150054.95442610144,150078.40888839276,150317.831374253,151553.17722093337,151615.93263110417
33,EGY,Egypt,293.9134990137633,195.7863450716855,176.256594565021,176.02985840951087,174.92526834847968,171.13092126821056,173.21334511249756,175.21733551176388,179.20596674813697,181.9125656481794,203.2279692072456
34,SLV,El Salvador,37637.91274597813,37852.524394618835,38038.10864042315,38053.899448168675,37911.12296481964,37556.53881142225,37449.03376920814,37649.77932981355,37644.27659755833,37371.85377543607,37195.68551195825
35,GNQ,Equatorial Guinea,25633.730648933877,25672.747716635626,25654.033949772853,25739.785197184123,25750.785449304814,25714.201911258177,25571.269618485952,25520.16149789008,25492.691330500194,25554.193191381182,25577.958015677537
36,ERI,Eritrea,9336.638148017817,7902.778548478139,7301.351275496376,7373.743937332067,7359.7218766145,7415.775263397303,7383.6751038274815,7504.972173471802,7538.0842729932165,7418.78370987692,7341.373802419595
37,FJI,Fiji,48572.40268402349,48515.792803214696,48629.337572056735,48775.384927920844,48798.01118753128,49036.464164335375,48814.61685445859,48839.2117305669,48751.370374107304,48916.37794479222,48841.49929642414
38,GUF,French Guiana,59444.049010256225,58212.51059352702,58786.93106737829,59560.38269894936,59918.25869941006,62018.134654959795,63050.4672405936,63630.1660373445,63511.79626511,63064.63089027777,63567.63098114997
39,PYF,French Polynesia,122.2171475732874,120.651374630268,119.95534260548406,119.60728434325398,119.02723495935989,119.31728646971945,120.07123031294347,120.18818148544153,120.94242713764991,124.94368450829236,125.87179636791944
40,ATF,French Southern Territories,672.3017576233925,672.3017576233925,672.3017576233925,672.3017576233925,672.3017576233925,672.3017576233925,672.3017576233925,672.3017576233925,672.3017576233925,672.3017576233925,672.3017576233925
41,GAB,Gabon,175945.5758753236,175619.15037523548,175296.6026037229,175534.524536547,175420.5728206896,175069.72832400954,174442.90043525744,174550.096810348,174674.22764935836,174737.0750235174,174303.95828223607
42,GMB,Gambia,60772.07795810026,61583.18800650422,61470.590781459505,61584.58396891937,61474.21933104406,60942.20399684719,60530.93513250227,60734.857888755054,61145.643593254514,61265.24963358879,60951.62033715463
43,GHA,Ghana,18067.123860019117,14510.49365633676,14920.573146922514,15843.256484570262,17366.563473217626,18254.78410424421,18366.29340794704,18135.926998858256,17816.498539408123,17843.955291952734,17808.88237181746
44,GRD,Grenada,193.80015542622024,194.45297642038514,194.03730749579103,193.7405313126848,193.38435396978497,192.1369438279777,191.18533041242546,188.9868941676213,191.0080643890985,192.19694907549496,192.5528137594032
