,index,region,name,2007_count_gain,2008_count_gain,2009_count_gain,2010_count_gain,2015_count_gain,2016_count_gain,2017_count_gain,2018_count_gain,2019_count_gain,2020_count_gain,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_count_loss,2008_count_loss,2009_count_loss,2010_count_loss,2015_count_loss,2016_count_loss,2017_count_loss,2018_count_loss,2019_count_loss,2020_count_loss,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
22,50,CRI,Costa Rica,19672,6248,6195,5106,7753,4683,4720,4204,5148,4927,1180.2059691039585,374.7585372505192,371.6390220816904,306.20718575246184,465.1502322465719,280.9574822656561,283.0997562733854,252.1288555826201,308.7092829193081,295.4916390788656,13051,6828,5519,6095,10266,5201,4632,8130,14904,12697,782.6918354976848,409.34498502671664,330.9646052870403,365.5338592616854,615.9618069942641,311.9983262400735,277.8010731002325,487.59014232950716,893.513468224486,760.8976928638272
23,52,CUB,Cuba,85283,35502,78375,57703,64171,59103,100214,117401,107983,72604,4817.6226188615365,2004.2534196548502,4423.469023636317,3258.2864535808635,3626.6039373324475,3339.3397203885334,5660.037658102118,6628.8190011915,6103.868397694973,4110.453351057252,433237,148692,75993,120761,231604,118392,78556,66162,94827,79145,24491.872905315493,8404.282736131167,4297.865902080093,6829.508458919287,13100.632762277304,6695.645999741942,4444.377446015458,3740.873741560402,5360.761000689338,4474.606402679563
24,53,CUW,Curaçao,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.059475142650964805,0.059475094560922516,0.0,0.0,0.0,0,0,1,1,0,2,0,0,0,0,0.0,0.0,0.05947365145284436,0.059475142650964805,0.0,0.11895004484646907,0.0,0.0,0.0,0.0
25,56,CIV,Côte d'Ivoire,2573,1733,1945,1224,691,537,1159,2170,1622,2280,155.8152981743271,104.9482022657325,117.80329495763041,74.13245552631598,41.84834882841483,32.52185580674056,70.19130939983279,131.41993364062495,98.23223345899365,138.10087364422216,2539,1649,1820,1896,5032,3008,2143,1983,1128,2013,153.78449553906714,99.8720785952184,110.21567054790489,114.81858828193054,304.732898408035,182.17110401770222,129.784152499197,120.09089448987217,68.31449244585386,121.92335529488415
26,57,COD,Democratic Republic of the Congo,3364,1165,1866,1199,1462,2090,1569,2509,3360,1077,203.39847778342948,70.438447560431,112.82600439966023,72.49534531617041,88.39799653256479,126.37032516060447,94.86655794901358,151.7042420847421,203.16064872404363,65.11923081615559,3320,2675,2062,2921,1677,2525,1224,1970,2109,1841,200.7399166112815,161.7414685122393,124.67719986346853,176.61554765246768,101.39603044607446,152.671626019436,74.0076614994636,119.11418499921736,127.5191116891914,111.31236519994447
27,59,DJI,Djibouti,156,44,255,305,1036,585,423,521,371,367,9.286605580394305,2.619760758466203,15.182584431108264,18.15625955546939,61.68668639113601,34.83962161891907,25.18430705635258,31.009675877951175,22.079752496199262,21.83368114348225,3356,1100,481,257,308,221,484,404,276,198,199.76662602177078,65.4234551415824,28.605795361983297,15.278377305153855,18.314022131255374,13.139179746710587,28.793619583322318,24.040043381976915,16.428726362942395,11.778279191911867
28,60,DMA,Dominica,0,0,0,0,0,0,1,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05860583930856554,0.0,0.1758175179256966,0.05860583930856554,1,0,0,1,0,0,0,0,0,0,0.05860583930856554,0.0,0.0,0.05860583930856554,0.0,0.0,0.0,0.0,0.0,0.0
29,61,DOM,Dominican Republic,5781,1211,1832,1048,1428,1457,2188,3070,2886,2869,332.0816439717828,69.58265008360348,105.41383555035038,60.30885423397026,82.25432072252553,83.75227568115352,125.93924512479418,176.41475513917024,165.9809733117202,164.86100791747154,6471,3763,2545,5490,5107,3795,2013,1675,1315,2047,372.187253679588,216.61889336517325,146.25077438846725,315.30624254023,293.4809736012751,218.06663255575785,115.75707240584583,96.33819449845323,75.78910056752125,117.68074965411095
30,62,ECU,Ecuador,57185,32157,31340,34262,58540,36841,33262,38843,54752,25592,3472.9777566756948,1952.8379604736238,1903.179975428681,2080.6801728765877,3555.1363259224204,2237.0569753034556,2019.8587279283217,2358.6377383362583,3324.894058765176,1554.1210081145227,159035,82981,45117,40246,43312,33564,32874,34898,34411,24559,9656.612512419226,5038.752015565462,2739.6775007285623,2443.8763070703963,2630.2438566360306,2038.3263564658746,1996.4042656370516,2119.215252476035,2089.548212084791,1491.3655979437049
31,63,EGY,Egypt,21,12,94,133,104,121,114,118,112,502,1.1436146229345878,0.6465806390992123,5.176266895699917,7.358110705991988,5.720306888029077,6.6820497145608595,6.302262646244312,6.515095198072715,6.179297052957705,27.84224111272725,1796,366,98,153,172,84,78,46,63,118,99.27076856501232,20.176331145763747,5.403003051210019,8.462700767023229,9.514653968298175,4.5996258702738375,4.298272246977995,2.5264639616996543,3.472698152915223,6.526837553661049
