overall accuracy,0.8886936145284124
cohen kappa,0.7460964206794978
""
Confidence Interval,90%,95%,98%,99%
Overall Accuracy,0.0072077967209836094,0.008614196081175534,0.010240345341397446,0.011339094841547387
""
class,f1-score,precision,recall,support
Mangroves,0.8325666973321069,0.8676893576222435,0.8001768346595933,1131
Mangroves > Not Mangroves,0.5052631578947367,0.4,0.6857142857142857,210
Not Mangroves,0.9435967302452317,0.9550468836183121,0.9324178782983307,3714
Not Mangroves > Mangroves,0.49367088607594933,0.42391304347826086,0.5909090909090909,66
""
macro avg,0.6937743678870062,0.6616623211797041,0.7523045223953251,5121
weighted (pixel) avg,0.8953014513673718,0.9061470513764369,0.8886936145284124,5121
""
Confidence Interval,90%,95%,98%,99%
Mangroves,0.01720605148983202,0.02056332982931144,0.024445182909334517,0.027068056612052815
Mangroves > Not Mangroves,0.04234461791853442,0.05060698239044358,0.06016034131108854,0.06661531355476757
Not Mangroves,0.005643157822604255,0.006744261787990451,0.00801741324796824,0.008877650720926207
Not Mangroves > Mangroves,0.08449525974400986,0.10098213969406056,0.12004509463630669,0.1329254695972838
""
Point Count Confusion Matrix
,Mangroves,Mangroves > Not Mangroves,Not Mangroves,Not Mangroves > Mangroves,User Acc
Mangroves,905,92,116,18,80.01768346595934
Mangroves > Not Mangroves,32,144,34,0,68.57142857142857
Not Mangroves,92,124,3463,35,93.24178782983307
Not Mangroves > Mangroves,14,0,13,39,59.09090909090909
Producer,86.76893576222436,40.0,95.50468836183121,42.391304347826086
""
