overall accuracy,0.9388148148148148
cohen kappa,0.8228104127667266
""
Confidence Interval,90%,95%,98%,99%
Overall Accuracy,0.004784153088116324,0.005717646373602436,0.006796997984945753,0.0075262896142317785
""
class,f1-score,precision,recall,support
Mangroves,0.8718526869597896,0.882800608828006,0.8611729769858946,1347
Mangroves > Not Mangroves,0.48809523809523814,0.36283185840707965,0.7454545454545455,55
Not Mangroves,0.9676201264986312,0.9732244587922522,0.9620799699643326,5327
Not Mangroves > Mangroves,0.282051282051282,0.19298245614035087,0.5238095238095238,21
""
macro avg,0.6524048334012352,0.6029598455419223,0.7731292540535741,6750
weighted (pixel) avg,0.9424690812164976,0.9477788882768872,0.9388148148148148,6750
""
Confidence Interval,90%,95%,98%,99%
Mangroves,0.014552585355678733,0.017392114205567268,0.020675319438250885,0.022893701352226303
Mangroves > Not Mangroves,0.07417957818022484,0.08865364221539067,0.10538927875605116,0.11669714128352446
Not Mangroves,0.0036482035119617543,0.004360048099661609,0.005183118404189566,0.005739246988330077
Not Mangroves > Mangroves,0.08572486758593835,0.10245167101734096,0.12179203748490022,0.1348598526656835
""
Point Count Confusion Matrix
,Mangroves,Mangroves > Not Mangroves,Not Mangroves,Not Mangroves > Mangroves,User Acc
Mangroves,1160,27,135,25,86.11729769858945
Mangroves > Not Mangroves,13,41,1,0,74.54545454545455
Not Mangroves,136,45,5125,21,96.20799699643327
Not Mangroves > Mangroves,5,0,5,11,52.38095238095239
Producer,88.2800608828006,36.283185840707965,97.32244587922521,19.298245614035086
""
