overall accuracy,0.910545801982563
cohen kappa,0.7847861278135009
""
Confidence Interval,90%,95%,98%,99%
Overall Accuracy,0.0051151051272898575,0.006113174420419586,0.007267192040600835,0.008046933675858434
""
class,f1-score,precision,recall,support
Mangroves,0.8607461902259591,0.8825431034482759,0.84,1950
Mangroves > Not Mangroves,0.5478841870824053,0.45387453874538747,0.6910112359550562,178
Not Mangroves,0.9524277409317938,0.9630733565159795,0.9420149011985747,6174
Not Mangroves > Mangroves,0.3381294964028777,0.22705314009661837,0.6619718309859155,71
""
macro avg,0.674796903660759,0.6316360347015653,0.7837494920348866,8373
weighted (pixel) avg,0.9172667530155009,0.9272524060309726,0.910545801982563,8373
""
Confidence Interval,90%,95%,98%,99%
Mangroves,0.012256376282157134,0.014647864337212185,0.017413022400869588,0.019281372443881346
Mangroves > Not Mangroves,0.049599046217839914,0.0592769088944916,0.07046693761437013,0.07802776783050426
Not Mangroves,0.003979797126249945,0.004756342906981641,0.005654223965952666,0.006260900357149304
Not Mangroves > Mangroves,0.04775262500737346,0.05707021037466585,0.06784366845559767,0.07512303202379485
""
Point Count Confusion Matrix
,Mangroves,Mangroves > Not Mangroves,Not Mangroves,Not Mangroves > Mangroves,User Acc
Mangroves,1638,51,189,72,84.0
Mangroves > Not Mangroves,37,123,18,0,69.10112359550563
Not Mangroves,173,97,5816,88,94.20149011985747
Not Mangroves > Mangroves,8,0,16,47,66.19718309859155
Producer,88.25431034482759,45.38745387453875,96.30733565159795,22.705314009661837
""
