overall accuracy,0.9040916782033533
cohen kappa,0.791598633227919
""
Confidence Interval,90%,95%,98%,99%
Overall Accuracy,0.004235192442326337,0.005061571455463183,0.006017072189402661,0.0066626807934158224
""
class,f1-score,precision,recall,support
Mangroves,0.8693028426234716,0.8906605922551253,0.8489454094292804,3224
Mangroves > Not Mangroves,0.5900178253119429,0.4910979228486647,0.7388392857142857,448
Not Mangroves,0.9493804522976053,0.9607512370670266,0.9382756727073037,9105
Not Mangroves > Mangroves,0.48979591836734687,0.39669421487603307,0.64,225
""
macro avg,0.7246242596500917,0.6848009917617124,0.7915150919627175,13002
weighted (pixel) avg,0.9091888517274398,0.9174279211436017,0.9040916782033533,13002
""
Confidence Interval,90%,95%,98%,99%
Mangroves,0.009232239133672706,0.011033651647560063,0.013116534866742321,0.014523888393216819
Mangroves > Not Mangroves,0.03158021338342675,0.037742206238729537,0.04486701047767338,0.04968106739587868
Not Mangroves,0.0033772451266367706,0.004036219785492726,0.004798159234794925,0.00531298318702614
Not Mangroves > Mangroves,0.04211019126167018,0.05032681394687411,0.05982728392664117,0.06624652039945675
""
Point Count Confusion Matrix
,Mangroves,Mangroves > Not Mangroves,Not Mangroves,Not Mangroves > Mangroves,User Acc
Mangroves,2737,136,256,95,84.89454094292805
Mangroves > Not Mangroves,62,331,55,0,73.88392857142857
Not Mangroves,232,206,8543,124,93.82756727073037
Not Mangroves > Mangroves,42,1,38,144,64.0
Producer,89.06605922551253,49.10979228486647,96.07512370670266,39.66942148760331
""
