,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
73,NCL,New Caledonia,33007.9947883527,32597.763459850998,32507.40518140889,32355.107111891924,32359.33238420913,32376.507459460965,32495.012758801848,32548.931231609433,32822.17136171262,33254.12257208261,33413.30243466228
74,NZL,New Zealand,29027.311677748894,29849.79598680454,29847.73892352227,29985.563437141718,29997.711054342402,30010.656215177194,29966.77888872776,29983.427938335426,30048.81769229078,29935.5502029803,29608.37809109884
75,NIC,Nicaragua,76303.700527152,76999.26065564703,77238.54249016591,77697.99545095969,77447.2058202194,76134.7428117615,75653.38924651705,75873.70518373072,76112.4955875231,75494.50682399311,74731.0480460129
76,NGA,Nigeria,860432.6620757626,855200.295638386,852298.2386745709,851806.5041647066,850572.7292782677,848430.076672482,845431.3787483692,845866.9300984415,845359.2854341664,845958.6110038392,844243.1544027954
77,OMN,Oman,168.35870155866002,146.20649302077993,136.81929494224565,141.29340102511296,144.13258300718718,143.9301924073224,141.26852702612206,134.74780379293088,134.0120942261478,137.5937978296038,143.60620245689574
78,PAK,Pakistan,100002.1920353499,93578.35894477338,91599.09594597139,90953.50817613729,89579.36749472475,88786.04668238187,90060.21643064405,91997.38378942617,92764.86231540213,90006.36364900747,82788.62728669935
79,PLW,Palau,5661.801823709347,5694.921202442627,5703.627286957856,5697.735027340374,5700.023629681735,5700.336799137487,5702.887115195585,5734.600248845974,5737.767186303868,5703.2787449507905,5687.714955496062
80,PAN,Panama,155821.90474317136,156483.9123029991,156376.06786464638,156452.87266506223,156247.759662397,155938.25796323738,155671.49259262093,155606.59904284953,155316.29372829662,154560.7368551181,153568.5402155
81,PNG,Papua New Guinea,457347.6494046217,458436.68487929215,458000.8390387906,457850.2600516194,457051.20881615224,455532.74955070217,454575.89769787714,454440.92485604004,454352.84965776344,453561.77569537505,452473.72673045803
82,PER,Peru,5675.611395384313,5311.885214223839,5185.184424943535,5213.871250972164,5243.072734074785,5243.26026954685,5270.105540934421,5349.702457240661,5470.577122526498,5521.571561483099,5493.939838738303
83,PHL,Philippines,292732.2006197587,286447.15462923096,282579.32661742356,281872.52134900953,281275.22724689805,281361.4794594308,281266.3004402408,281448.5499496625,283373.0202276303,284917.6877521914,284798.0131229601
84,PRI,Puerto Rico,8549.91169996319,8810.842336554846,8842.791196641532,8694.852669347776,8619.698064291766,8558.740522101822,8569.708936886467,8596.783713602925,8572.399289694313,8427.022914874564,8284.45734320447
85,QAT,Qatar,427.7503921885075,431.5378926845945,435.36297696357707,430.78177045137,429.2227865798028,425.122150395027,431.0615295348459,433.6550514246993,449.53451721009765,453.5908880714465,453.5075164847329
86,COG,Republic of Congo,2017.571354554426,2018.5241492528444,2015.1386652317226,2017.016397015689,2012.1391215884512,2000.5019611630016,1994.7696422798135,1994.907488384945,2001.0267981946993,2011.48897833965,2010.9023711654672
87,KNA,Saint Kitts and Nevis,33.757326849494234,34.707980871717275,35.57527998622351,35.20610246162203,34.75638580366811,33.419184410852154,32.721745069030206,32.1255361664208,32.75428967157999,34.13280190225722,34.54996922351418
88,LCA,Saint Lucia,162.98069816208346,163.37176681470115,162.96750420165208,162.50319502906052,162.31826660983336,162.41140000841875,161.80928025976613,160.9263594921077,161.89947213147386,162.6919791559075,162.37222298856622
89,VCT,Saint Vincent and the Grenadines,32.14213550452216,31.41637593523868,31.51543794117665,31.991434554691097,31.76015160009585,31.804787272974437,31.194250656087547,31.099490543356275,31.38323551572376,32.04231586481043,32.5190343437942
90,MAF,Saint-Martin,1.2150284162738048,1.2150284162738048,1.1701067355109784,1.309016018683299,1.309016018683299,1.309016018683299,1.309016018683299,1.2627129242925255,1.216409829901752,1.125184999234846,1.0802631519340944
91,WSM,Samoa,233.95106734105545,236.97394041812112,239.0795609798187,240.04120297799975,238.68228959133194,236.7991956131545,234.70220626507293,233.169617718569,229.62213651934525,231.2795513654794,232.18417118038568
92,SAU,Saudi Arabia,10010.333596878625,11108.11182406636,11085.1192462856,10787.509657968523,9342.624189620328,7910.989939547449,7652.742716012965,7721.238380689975,7681.773316781691,7668.805548645341,7709.814344538783
93,SEN,Senegal,126602.8338079343,128776.20123892385,128527.09262587286,128447.78911260392,127930.36569195666,127477.19091026166,126843.13154728254,126842.23726574054,127031.22694203541,127316.43442682759,126974.26365034787
94,SYC,Seychelles,383.1633526877919,383.9449176452341,383.9449176452341,384.137398669147,383.5656961839782,382.99978805157707,381.953172306727,382.0985409438397,382.3806974800234,383.1450637072011,383.0495357011401
95,SLE,Sierra Leone,160047.04441880196,159668.97699922317,158134.82259143615,158692.13433261236,158362.0713337747,158683.69778777694,158186.47059620934,158444.4427446172,157628.71793773095,154976.73296501098,152903.0456342
96,SGP,Singapore,840.3673390590127,788.061345122998,761.5491222574798,769.5453515055435,774.5201159975904,753.5982319935517,738.2244359612727,729.8637905279,732.8021051218624,730.2136980919795,729.7061129362204
97,SXM,Sint Maarten,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931
98,SLB,Solomon Islands,52730.52152207187,52925.14010054293,53004.32652739842,53084.06484780274,52898.24973000372,52548.46967386318,52357.926274738216,52221.10330068256,52471.25091761576,52750.39063572687,52650.573224581174
99,SOM,Somalia,3679.394063609615,3603.535437277798,3573.907791287168,3575.613702108805,3568.3994565566813,3555.53940055847,3555.5094772746297,3553.892556984952,3554.2389680116744,3534.5293418475985,3514.741923990372
100,ZAF,South Africa,2565.9775923610173,2622.316881459712,2603.333339074951,2600.726058533449,2611.943748698645,2644.2627158067335,2627.4081070667644,2637.8299938969512,2648.4189687487183,2661.574351332224,2643.174222014868
101,LKA,Sri Lanka,25861.24537318538,23544.628681090984,21263.65349385327,20066.52918333039,19733.532788586068,20355.628629911098,21105.21765728955,21350.945343941254,21172.391968564236,20354.172913221282,19874.347357005987
102,SDN,Sudan,1770.472988187453,1340.7794413205522,1187.4108145159926,1151.130045635725,1091.4132376138393,1009.6474228068585,969.6445378958077,997.2217088049051,994.0282956786733,950.6875883514944,938.8260722896157
103,SUR,Suriname,75985.29069279505,75734.43792673977,76789.6596206249,77204.06742102584,78878.1398318361,81239.99654769924,81862.1631784864,81139.99333953351,80939.27919751857,80830.43199843285,80043.85534226906
104,STP,São Tomé and Príncipe,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184
105,TWN,Taiwan,185.1038568842559,200.05843979790268,203.34302076023857,202.07549344810076,206.74174438187873,204.58281307344308,188.2026548244483,180.12990183345616,168.9887074966922,161.17922294079253,163.1577747614342
106,TZA,Tanzania,113695.55783402847,112560.55088603527,111787.00631376808,111969.38926097882,111684.02056174463,111416.38605601256,110944.85979060546,110910.55825172768,111542.07772575489,111775.280440029,110787.16574932978
107,THA,Thailand,259818.62092012897,253000.69143759034,248575.46545798366,247722.33197446863,247975.21523472384,248135.65394318855,248364.77991123815,249487.58806566207,249273.33921524073,250640.57662115467,252798.6243535119
108,TLS,Timor-Leste,1046.5587128503887,1053.571343642655,1043.7066284922491,1044.022425526268,1040.3787366655506,1049.1642230743369,1047.3793070265867,1050.1802754582682,1047.4485158154168,1051.848551349068,1050.0277488146721
109,TGO,Togo,53.36174537025121,44.04252611741441,39.153390042766,39.68826674738961,41.01498069991014,40.716123158321274,40.062150903113704,40.238298106890255,41.28213485963572,45.36275831865646,49.595028949807116
110,TON,Tonga,1055.1859767318538,1046.0373355027832,1051.0518054546762,1063.850152141451,1068.478994630918,1080.458772065844,1080.6675690514012,1075.5182970159924,1067.7187833893527,1057.5248896229552,1043.0925629376097
111,TTO,Trinidad and Tobago,8307.319486996392,8258.734142136384,8239.37476687516,8241.887959661884,8257.266549705224,8248.063869344433,8227.782247137817,8223.802912462761,8309.164879711294,8344.8198807525,8223.148669576602
112,TCA,Turks and Caicos Islands,20858.64649473811,16151.462819523489,14873.374877115994,14839.928434015332,14424.91069953538,15217.499181203464,15786.000185712695,16209.954454240198,15819.562503531848,15920.749613119131,16466.266973824502
113,TUV,Tuvalu,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106
114,ARE,United Arab Emirates,7582.8696980289715,7953.94292112581,8406.86748837371,8217.897942350959,7706.295156606958,7274.33711290369,7194.459970373658,7325.904705524885,7422.617369824216,7455.832152191157,7444.860191951085
115,USA,United States,239990.03690359148,238862.64659351023,237110.79085434938,237127.83181775094,234195.9042962781,230690.94771201204,229729.7298397765,229618.87518524006,230292.54670682302,231876.26045526107,232911.5505218843
116,VUT,Vanuatu,1623.029933073137,1629.151889641974,1630.9160556512404,1640.5096467115668,1636.5215482168621,1638.2096105830205,1628.7624408244342,1637.295455476211,1637.0454558995987,1634.7962219670444,1583.671258408125
117,VEN,Venezuela,284856.09991757764,283962.85272266256,283015.32734643325,282921.9024756387,282779.64822987746,283083.959926121,282987.3402560719,283731.58388547273,284515.91881892434,284959.4011119964,284674.8822091886
118,VNM,Vietnam,196419.4912823759,191603.8113527875,188803.5667151001,188462.64601069695,188134.13493831776,187236.43220031203,185994.48155091863,185922.05030518465,186841.70731408903,187099.05027662983,187147.22439507156
119,VIR,"Virgin Islands, U.S.",264.87964576719367,255.39764484298647,254.64459422029705,255.6279379491233,257.8532306986123,266.07260079371974,263.45716938374704,265.6603808185255,264.62872899525274,265.3823063775239,261.58410984322916
120,WLF,Wallis and Futuna,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578
121,YEM,Yemen,1899.1563097813187,1732.8123768511218,1650.415011469263,1655.4282824803654,1652.2397415295602,1639.2444252229216,1608.9752978227502,1597.800683808559,1579.1346402296592,1591.1956645032428,1550.6056714836138
